Series Name,Series Code,Country Name,Country Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Firms competing against unregistered firms (% of firms),IC.FRM.CMPU.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
Firms expected to give gifts in meetings with tax officials (% of firms),IC.TAX.GIFT.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
Firms experiencing electrical outages (% of firms),IC.ELC.OUTG.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
Firms experiencing losses due to theft and vandalism (% of firms),IC.FRM.THEV.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
Firms formally registered when operations started (% of firms),IC.FRM.FREG.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
Firms offering formal training (% of firms),IC.FRM.TRNG.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
Firms that do not report all sales for tax purposes (% of firms),IC.FRM.INFM.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
Firms using banks to finance working capital (% of firms),IC.FRM.BKWC.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
Firms visited or required meetings with tax officials (% of firms),IC.FRM.METG.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
"Fish species, threatened",EN.FSH.THRD.NO,United Kingdom,GBR,..,..,..,..,..,..,..,48,..,..
Fixed broadband subscriptions,IT.NET.BBND,United Kingdom,GBR,20588901,21685668,23039803,23729800,24663109,25473619,26043431,26586110,26786963,..
Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,United Kingdom,GBR,32.15914381,33.60800177,35.45456823,36.27131583,37.44769864,38.42293963,39.02955486,39.5970259,39.66665893,..
Fixed telephone subscriptions,IT.MLT.MAIN,United Kingdom,GBR,33252352,33197391,33383853,33238083,33211498,32633398,31768000,31487000,32288000,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,United Kingdom,GBR,51.9390117,51.44863306,51.37240514,50.80485322,50.42730698,49.22233788,47.60858502,46.8963513,47.81270215,..
Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,United Kingdom,GBR,5.91768112437844,6.191259996279,5.63814118807659,6.36091676755326,6.17566999096411,6.83366061196133,6.64400675557235,6.33004523263535,6.66646682176964,7.0957982042749
Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,United Kingdom,GBR,9.02860954783212,8.8035194778597,9.87147094747604,9.70710344830252,9.77794100162277,9.26808429506184,9.60554360104824,9.66088191597281,9.15488709577121,10.0241889587701
Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,United Kingdom,GBR,96.68,90.86,92.82,100.63,101.4,97.97,102.09,99.4,..,..
"Food, beverages and tobacco (% of value added in manufacturing)",NV.MNF.FBTO.ZS.UN,United Kingdom,GBR,17.9078395943257,17.7040256484096,18.324912614045,18.3161827364596,17.9456566289346,18.9617844276504,18.9617845011536,18.9617845004752,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,United Kingdom,GBR,53821554014.553,-34727249184.4595,-8222267228.03089,-172805792105.635,-105510499552.5,-291904952184.513,46685075527.4551,-24762637594.316,-50468545808.9122,-53408672007.8076
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,United Kingdom,GBR,1.01553563867272,1.72893827230523,1.95717790579749,1.92105821983192,1.54574873227744,12.0602807882407,4.70834037132147,2.84038919290201,0.0790117558836187,..
"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,United Kingdom,GBR,27012050072.3452,46750789727.7264,54473175400.2415,58890445252.714,45333483122.0899,324813224213.021,125358809934.121,81158909779.2008,2236675458.26146,..
"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,United Kingdom,GBR,3.03899206216297,0.444654722089944,1.66175837800192,-3.71601899930825,-2.05187293041288,1.22188067275036,6.46178096284928,1.97374955466639,-1.703816596136,-1.30499417540552
"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,United Kingdom,GBR,80833604086.8983,12023540543.2668,46250908172.2107,-113915346852.921,-60177016430.4102,32908272028.5086,172043885461.576,56396272184.8848,-48231870350.6508,-35335898577.025
Forest area (% of land area),AG.LND.FRST.ZS,United Kingdom,GBR,12.7235150663415,12.8028768652089,12.8822386640764,12.9616004629438,13.0409622618113,13.0574959699087,13.0781631050304,13.1153639482495,..,..
Forest area (sq. km),AG.LND.FRST.K2,United Kingdom,GBR,30782,30974,31166,31358,31550,31590,31640,31730,..,..
Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,United Kingdom,GBR,0.00623234723932515,0.00550386289643788,0.0061965061759038,0.00609795437406161,0.00516114253042768,0.00626440065039859,0.00548334467404367,0.00700665135365926,0,..
Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,United Kingdom,GBR,85.5631857323452,85.1398122284243,83.5597408024201,82.7165784999401,80.3517712672552,..,..,..,..,..
Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,United Kingdom,GBR,12.6153873866216,13.8690048814236,11.4223265653957,10.8953003160418,7.02213086803861,6.25609611964093,7.96909116655764,9.45873366991187,8.59897716449171,6.63917165939459
Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,United Kingdom,GBR,12.8409299302676,13.9464530107618,13.5309053840338,11.8123171924897,8.08502251288122,6.28115252372033,8.11774148095994,10.0872720824203,8.19155380571121,5.38458174519249
GDP (constant 2010 US$),NY.GDP.MKTP.KD,United Kingdom,GBR,2513237223477.67,2549186468912.68,2604914574687.66,2679486211063.81,2742804332759.55,2790046007973.58,2838601442114.14,2874157497314.14,2913556871434.81,2628312650645.44
GDP (constant LCU),NY.GDP.MKTP.KN,United Kingdom,GBR,1758970977000,1784131228000,1823134359000,1875325749000,1919641000000,1952704626000,1986687729000,2011572793000,2039147729000,1839510265000
GDP (current LCU),NY.GDP.MKTP.CN,United Kingdom,GBR,1660141000000,1711770000000,1780336000000,1863008000000,1919641000000,1994712000000,2068757000000,2141792000000,2217787000000,2112039000000
GDP (current US$),NY.GDP.MKTP.CD,United Kingdom,GBR,2659882040934.51,2704017284861.91,2783251090198.95,3065521109394.94,2932784751846.27,2693247611031.81,2662484018735.82,2857316524862.61,2830813507746.87,2707743777173.91
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,United Kingdom,GBR,94.3813753443187,95.9441756937848,97.6524846460864,99.343167500016,100,102.151240563508,104.130959778028,106.473502100105,108.760486965189,114.81528753524
GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,United Kingdom,GBR,94.3813753443187,95.9441756937848,97.6524846460864,99.343167500016,100,102.151240563508,104.130959778028,106.473502100105,108.760486965189,114.81528753524
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,United Kingdom,GBR,1.2757084113606,1.43039602864351,2.18611335241982,2.86272867067392,2.36306951065066,1.72238590444775,1.74030944299099,1.25259061284513,1.37081472248765,-9.79024036173693
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,United Kingdom,GBR,39729.4420093844,40018.49081534,40620.3762057909,41476.6392840052,42121.6768246256,42523.6742533226,42970.7912774294,43246.2025371723,43592.4145178536,39102.8965780963
GDP per capita (constant LCU),NY.GDP.PCAP.KN,United Kingdom,GBR,27805.9447687998,28008.2449957194,28429.494101611,29028.7777224271,29480.2282669391,29761.5792684686,30074.5086892887,30267.2642350452,30509.5719727387,27367.43652966
GDP per capita (current LCU),NY.GDP.PCAP.CN,United Kingdom,GBR,26243.6331002749,26872.2797874387,27762.1073625357,28838.1072759981,29480.2282669391,30401.8224340324,31316.8745466827,32226.6162209452,33182.3590485456,31422.0009425534
GDP per capita (current US$),NY.GDP.PCAP.CD,United Kingdom,GBR,42047.6142522206,42449.1076656792,43401.3105295842,47452.1991368626,45039.2359520486,41048.3496572292,40304.7230763678,42992.8037216089,42354.4146545765,40284.6384553276
GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,United Kingdom,GBR,0.487316782927621,0.727543079732371,1.50401821305113,2.10796442129508,1.55518275288324,0.95437185554286,1.05145435326975,0.640926665661851,0.800560420036163,-10.2988512781704
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,United Kingdom,GBR,42294.1204630137,42601.828409576,43242.5676679488,44154.1056092436,44840.7826443684,45268.7304537314,45744.7104907571,46037.9005384222,46406.4617483484,41627.129269425
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,United Kingdom,GBR,37169.5471442258,38299.5689881601,39931.2293779137,41289.0758256899,42567.5917974837,44149.9999768118,45744.7104907571,47145.8840978145,48513.4975021936,44916.2283385249
GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,United Kingdom,GBR,90264.3211771969,90413.7703645156,91146.9400716921,91522.7909806162,92091.5641125231,92305.3489010616,92859.0909276743,92835.7117825378,93027.5653617713,84206.1313220485
GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,United Kingdom,GBR,14.2301286457151,14.0005883330545,14.4735278462102,15.8981496206403,16.2201165611582,..,..,..,..,..
GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,United Kingdom,GBR,12.5059330179914,12.5867015279589,13.3652045080341,14.8665655462254,15.3978423204373,..,..,..,..,..
"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,United Kingdom,GBR,2675475730486.89,2713745629083.1,2773071184631.19,2852456688491.83,2919862222802.09,2970153518156.93,3021843380304.75,3059694706821.33,3101637452325.61,2797979690593.28
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,United Kingdom,GBR,2351301320582.62,2439690778953.13,2560720778772.47,2667369180635.81,2771840629787.55,2896751829428.58,3021843380304.75,3133331675324.88,3242463982970.3,3019057448228.85
GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,United Kingdom,GBR,1660141000000,1711770000000,1780336000000,1863008000000,1919641000000,1994712000000.01,2068757000000.01,2141792000000,2217786999999.99,2112039000000.01
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,United Kingdom,GBR,21.0141789161282,20.8233582782734,20.1701813590244,19.8710365172882,19.5166700440343,19.1499825538724,18.7206133924864,18.6022265467422,19.0786581398484,22.8110371067959
General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,United Kingdom,GBR,0.964178945399823,0.687547062342247,-0.478607403737513,2.01517453914536,1.7859664801384,1.01109008407848,0.731516824831743,0.638302264332211,4.00807178328154,-6.45985671137733
General government final consumption expenditure (constant 2010 US$),NE.CON.GOVT.KD,United Kingdom,GBR,542239562150.627,545967714331.051,543354672428.247,554304217444.277,564203904965.825,569908514702.918,574077491374.119,577741841000.582,600898148709.937,562080989321.956
General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,United Kingdom,GBR,360064952000,362540568000,360805422000,368076281000,374650000000,378438049000,381206387000,383639636000,399016188000,373240314000
General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,United Kingdom,GBR,348865000000,356448000000,359097000000,370199000000,374650000000,381987000000,387284000000,398421000000,423124000000,481778000000
General government final consumption expenditure (current US$),NE.CON.GOVT.CD,United Kingdom,GBR,558952371039.941,563067207133.236,561386792570.151,609150819093.046,572381923119.586,515756447645.179,498433339784.269,531524493112.443,540081231719.676,617664437768.096
GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
Gini index (World Bank estimate),SI.POV.GINI,United Kingdom,GBR,33.2,32.3,33.2,34,33.2,34.8,35.1,..,..,..
GNI (constant 2010 US$),NY.GNP.MKTP.KD,United Kingdom,GBR,2523041100318.71,2523259203932.45,2552585114233.32,2625297257891.05,2679554308901.06,2722325185613.94,2803615300307.52,2836843022523.02,2864639109045,..
GNI (constant LCU),NY.GNP.MKTP.KN,United Kingdom,GBR,1765813322345.58,1765965967606.39,1786490438290.85,1837379847881.1,1875353000000,1905287266191.1,1962180183029.74,1985435434223.2,2004889219531.48,..
GNI (current LCU),NY.GNP.MKTP.CN,United Kingdom,GBR,1666736000000,1693989000000,1743993000000,1824997000000,1875353000000,1946283000000,2043145000000,2113914000000,2177049000000,..
GNI (current US$),NY.GNP.MKTP.CD,United Kingdom,GBR,2670448566344.08,2675929322494.23,2726435020439.59,3002975203586.05,2865122532144.89,2627859079477.05,2629521451992.67,2820125112213.7,2778814970160.26,..
GNI growth (annual %),NY.GNP.MKTP.KD.ZG,United Kingdom,GBR,1.59916275400617,0.00864447327928985,1.16222345509189,2.84856881959752,2.06670124104689,1.59619368679364,2.98605453614246,1.18517409331666,0.979824625518063,..
GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,United Kingdom,GBR,39884.4224277805,39611.4707608514,39804.3638916226,40637.8308383249,41150.3362764515,41491.5270478792,42441.1705371344,42684.7478027352,42860.5107076724,..
GNI per capita (constant LCU),NY.GNP.PCAP.KN,United Kingdom,GBR,27914.1090758043,27723.0770352406,27858.0781099602,28441.4007669061,28800.0904966549,29038.8813786474,29703.5130901934,29873.986722416,29996.99878079,..
GNI per capita (current LCU),NY.GNP.PCAP.CN,United Kingdom,GBR,26347.887353556,26593.1441518682,27195.3838519868,28249.7226337057,28800.0904966549,29663.7059246527,30929.159705892,31807.1480340216,32572.8402160699,..
GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,United Kingdom,GBR,0.808253160506126,-0.684356574106943,0.486962809171516,2.09390846936184,1.2611535299843,0.829132401581404,2.28876485591711,0.573917407361861,0.411769810025646,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,United Kingdom,GBR,41060,41690,42730,44400,44340,42940,41280,41740,42130,..
"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,United Kingdom,GBR,42456.730391339,42166.174965755,42371.5085558884,43258.7291621365,43804.2881519911,44167.4836983414,45178.3735429719,45437.660093098,45624.7586597435,..
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,United Kingdom,GBR,37320,37900,39120,40450,41590,43080,45180,46530,47620,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,United Kingdom,GBR,2597504876826.65,2655618340771.9,2739904295078.92,2868437687902.34,2887063766184.65,2817212463462.47,2726676389089.95,2773851911272.07,2815713135653.57,..
"GNI, PPP (constant 2017 international $)",NY.GNP.MKTP.PP.KD,United Kingdom,GBR,2685762241046.94,2685994411046.21,2717211668093.85,2794613312433.63,2852369620444.16,2897898964249.71,2984431807724.51,3019802520342.37,3049391289078.7,..
"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,United Kingdom,GBR,2360641992374.5,2414348506486.29,2508447345407.68,2612946778839.82,2707891548781.25,2826422481458.85,2984431807724.51,3092547593376.35,3182903936068.48,..
GNI: linked series (current LCU),NY.GNP.MKTP.CN.AD,United Kingdom,GBR,1666736000000,1693989000000,1743993000000,1824997000000,1875353000000,1946283000000.01,2043145000000.01,2113914000000,2177048999999.99,..
Goods and services expense (% of expense),GC.XPN.GSRV.ZS,United Kingdom,GBR,13.0491316344043,12.9418335138622,13.8851906974845,14.0745648600143,13.8310752554884,13.7582260879286,13.4209875982171,13.5691511357088,14.3709227211186,..
Goods and services expense (current LCU),GC.XPN.GSRV.CN,United Kingdom,GBR,90322043942.5399,93893002143.0703,99346178958.0827,103522083932.269,102589926046.297,103404213213.915,103415688357.814,107648418087.941,117344188677.795,..
"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,United Kingdom,GBR,483527463283.051,471341661835.012,469018277606.795,475705767845.623,430354599996.212,402117874295.688,433158989178.48,468605098896.014,476271233415.232,399208497334.544
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,United Kingdom,GBR,639369468619.524,639483551666.709,655492259244.437,674581374143.239,607711258239.283,581410593498.824,607580317755.837,651030403751.15,643560115795.101,547948688679.717
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,United Kingdom,GBR,5.59523010253906,..,5.5297999382019,5.59899997711182,5.55615997314453,5.42670011520386,5.44209003448486,..,..,..
"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,United Kingdom,GBR,12.6971998214722,..,12.9160499572754,13.6683702468872,13.8366098403931,13.8311004638672,14.1902799606323,..,..,..
"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,United Kingdom,GBR,24.67365,..,23.14708,23.5778,24.97949,24.17334,..,..,..,..
"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,United Kingdom,GBR,29.46259,..,22.60496,22.87626,23.05669,21.18688,..,..,..,..
"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,United Kingdom,GBR,31.421,..,40.20748,41.20273,35.35066,37.99046,..,..,..,..
