Nom gare;Code Gare;Type jour;Année;Date de comptage;Ligne;Axe;Tranche horaire;Montants
NANTEUIL LE HAUDOIN;87271577;JOB;2019;2019-03-14;K;K;De 10h à 16h;44
MITRY CLAYE;87271528;Dimanche;2019;2019-03-17;K;K;De 10h à 16h;25
FREPILLON;87276659;Dimanche;2019;2019-10-13;H;H;De 16h à 20h;57
LE STADE;87381095;Dimanche;2019;2019-03-17;J;J4;De 6h à 10h;250
AVENUE DU PRESIDENT KENNEDY - MAISON DE RADIO FRANCE;87543207;Dimanche;2017;2017-04-23;C;C;De 10h à 16h;389
ORMOY VILLERS;87271585;Samedi;2019;2019-03-16;K;K;Après 20h;0
MITRY CLAYE;87271528;JOB;2019;2019-03-14;K;K;De 16h à 20h;312
GROS NOYER SAINT-PRIX;87276592;Dimanche;2019;2019-10-13;H;H;Après 20h;109
PARIS SAINT-LAZARE;87384008;Samedi;2019;2019-03-16;J;J4;De 6h à 10h;1832
AVENUE HENRI MARTIN;87381046;Dimanche;2017;2017-04-23;C;C;Après 20h;72
MAREIL MARLY;87382812;JOB;2016;2016-03-15;L;GCO;De 10h à 16h;19
PARIS NORD;87271031;JOB;2019;2019-03-14;K;K;De 16h à 20h;5511
GROS NOYER SAINT-PRIX;87276592;Dimanche;2019;2019-10-13;H;H;Avant 6h;19
SANNOIS;87276188;Dimanche;2019;2019-03-17;J;J4;De 10h à 16h;1128
BIBLIOTHEQUE FRANCOIS MITTERRAND;87328328;JOB;2017;2017-04-25;C;C;Avant 6h;303
MAREIL MARLY;87382812;Samedi;2016;2016-03-12;L;GCO;Avant 6h;0
SAINT-GERMAIN EN LAYE BEL AIR FOURQUEUX;87366922;Samedi;2016;2016-03-12;L;GCO;Après 20h;6
GROSLAY;87276360;Dimanche;2019;2019-10-13;H;H;De 16h à 20h;334
AUBERGENVILLE ELISABETHVILLE;87386730;Dimanche;2016;2016-11-20;J;J5;Après 20h;35
BIEVRES;87393546;Samedi;2017;2017-04-22;C;C;De 16h à 20h;79
BECON LES BRUYERES;87382002;Samedi;2019;2019-03-16;L;L2;De 10h à 16h;2106
SAINT-NOM LA BRETECHE FORET DE MARLY;87382481;JOB;2016;2016-03-15;L;GCO;De 16h à 20h;279
LA BARRE ORMESSON;87271171;JOB;2019;2019-10-10;H;H;Avant 6h;104
AUBERGENVILLE ELISABETHVILLE;87386730;Samedi;2016;2016-11-19;J;J5;De 6h à 10h;219
BOULAINVILLIERS;87543181;Dimanche;2017;2017-04-23;C;C;Après 20h;113
CLICHY LEVALLOIS;87381129;JOB;2019;2019-03-14;L;L2;Avant 6h;67
ASNIERES SUR SEINE;87381137;Dimanche;2019;2019-03-17;L;L2;Avant 6h;19
LA BARRE ORMESSON;87271171;JOB;2019;2019-10-10;H;H;De 10h à 16h;1210
BONNIERES;87415893;JOB;2016;2016-11-22;J;J5;Après 20h;0
BOURAY;87545178;JOB;2017;2017-04-25;C;C;Avant 6h;60
COURBEVOIE;87382200;JOB;2019;2019-03-14;L;L2;De 10h à 16h;1582
BECON LES BRUYERES;87382002;Samedi;2019;2019-03-16;L;L2;De 16h à 20h;1345
LA BARRE ORMESSON;87271171;Samedi;2019;2019-10-12;H;H;De 6h à 10h;640
LES MUREAUX;87386680;JOB;2016;2016-11-22;J;J5;Avant 6h;392
BRETIGNY;87545194;Samedi;2017;2017-04-22;C;C;De 16h à 20h;1341
COURBEVOIE;87382200;JOB;2019;2019-03-14;L;L2;De 6h à 10h;3476
COURBEVOIE;87382200;Dimanche;2019;2019-03-17;L;L2;De 16h à 20h;861
LUZARCHES;87276576;Dimanche;2019;2019-10-13;H;H;De 16h à 20h;155
LES MUREAUX;87386680;Samedi;2016;2016-11-19;J;J5;De 10h à 16h;1712
BREUILLET BRUYERES LE CHATEL;87545483;JOB;2017;2017-04-25;C;C;De 6h à 10h;675
GARCHES MARNES LA COQUETTE;87382259;Samedi;2019;2019-03-16;L;L2;De 16h à 20h;479
COURBEVOIE;87382200;Samedi;2019;2019-03-16;L;L2;Après 20h;590
MERY SUR OISE;87276667;Dimanche;2019;2019-10-13;H;H;De 16h à 20h;170
MANTES STATION;87381590;Samedi;2016;2016-11-19;J;J5;De 6h à 10h;94
BREUILLET VILLAGE;87545491;Dimanche;2017;2017-04-23;C;C;Après 20h;45
LA CELLE SAINT-CLOUD;87382432;Samedi;2019;2019-03-16;L;L2;De 10h à 16h;913
L'ETANG LA VILLE;87382473;Samedi;2019;2019-03-16;L;L2;Avant 6h;5
PARIS NORD;87271031;Dimanche;2019;2019-10-13;H;H;De 10h à 16h;13925
VERNOUILLET VERNEUIL;87386656;Dimanche;2016;2016-11-20;J;J5;De 16h à 20h;543
CERNAY;87276063;Dimanche;2017;2017-04-23;C;C;Avant 6h;7
LA DEFENSE GRANDE ARCHE;87382218;Dimanche;2019;2019-03-17;L;L2;De 10h à 16h;4330
LA DEFENSE GRANDE ARCHE;87382218;JOB;2019;2019-03-14;L;L2;De 16h à 20h;21151
PERSAN BEAUMONT;87276469;JOB;2019;2019-10-10;H;H;De 16h à 20h;1394
VILLENNES SUR SEINE;87386649;Dimanche;2016;2016-11-20;J;J5;De 10h à 16h;182
CHAMP DE MARS TOUR EIFFEL;87393058;Dimanche;2017;2017-04-23;C;C;Après 20h;1527
PUTEAUX;87382382;Samedi;2019;2019-03-16;L;L2;De 6h à 10h;369
LE VAL D'OR;87382366;Dimanche;2019;2019-03-17;L;L2;Après 20h;90
PIERRELAYE;87276097;JOB;2019;2019-10-10;H;H;De 6h à 10h;719
BOIS COLOMBES;87381079;Dimanche;2016;2016-11-20;J;J6;Après 20h;28
CHANVAL;87661111;JOB;2017;2017-04-25;C;C;Avant 6h;0
ASNIERES SUR SEINE;87381137;Samedi;2014;2014-05-17;L;L3;De 16h à 20h;1228
LE VAL D'OR;87382366;Dimanche;2019;2019-03-17;L;L2;Avant 6h;8
PRESLES COURCELLES;87276501;Dimanche;2019;2019-10-13;H;H;Après 20h;11
CHANTELOUP LES VIGNES;87381475;JOB;2018;2018-01-23;J;J6;De 6h à 10h;500
CHATEAU D'EAU;87331111;Samedi;2017;2017-04-22;C;C;De 6h à 10h;0
BECON LES BRUYERES;87382002;JOB;2018;2018-03-27;L;L3;De 16h à 20h;4414
MARLY LE ROI;87382465;Dimanche;2019;2019-03-17;L;L2;De 6h à 10h;136
PRESLES COURCELLES;87276501;Samedi;2019;2019-10-12;H;H;Après 20h;23
CHAUMONT EN VEXIN;87381228;Samedi;2016;2016-11-19;J;J6;Après 20h;0
DOMMERVILLE CREDIT AGRICOLE;87332965;JOB;2017;2017-04-25;C;C;De 10h à 16h;4
LA GARENNE COLOMBES;87386003;Samedi;2014;2014-05-17;L;L3;De 6h à 10h;538
MONTREUIL;87382879;Dimanche;2019;2019-03-17;L;L2;De 6h à 10h;182
SARCELLES SAINT-BRICE;87276386;Dimanche;2019;2019-10-13;H;H;De 10h à 16h;1575
CONFLANS FIN D'OISE;87381459;Dimanche;2016;2016-11-20;J;J6;De 10h à 16h;343
DOURDAN LA FORET;87540179;JOB;2017;2017-04-25;C;C;De 10h à 16h;292
PONT CARDINET;87381111;JOB;2018;2018-03-27;L;L3;De 16h à 20h;2917
SEVRES VILLE D'AVRAY;87382341;JOB;2019;2019-03-14;L;L2;Après 20h;131
SEUGY;87272039;JOB;2019;2019-10-10;H;H;Avant 6h;0
CORMEILLES EN PARISIS;87381863;JOB;2018;2018-01-30;J;J6;De 6h à 10h;3830
DOURDAN LA FORET;87540179;Samedi;2017;2017-04-22;C;C;De 6h à 10h;2
BEYNES;87393363;Samedi;2018;2018-10-20;N;N;De 10h à 16h;102
VAUCRESSON;87382267;Dimanche;2019;2019-03-17;L;L2;Avant 6h;3
VALMONDOIS;87276535;JOB;2019;2019-10-10;H;H;De 6h à 10h;844
GARGENVILLE;87381566;Dimanche;2016;2016-11-20;J;J6;Après 20h;10
EGLY;87545475;Dimanche;2017;2017-04-23;C;C;De 10h à 16h;128
CHAVILLE RIVE GAUCHE;87393207;Dimanche;2018;2018-10-14;N;N;De 10h à 16h;425
VERSAILLES RIVE DROITE;87382861;JOB;2019;2019-03-14;L;L2;De 6h à 10h;4447
VIARMES;87276568;JOB;2019;2019-10-10;H;H;Avant 6h;14
GISORS;87381244;JOB;2018;2018-01-23;J;J6;De 16h à 20h;75
EGLY;87545475;JOB;2017;2017-04-25;C;C;De 16h à 20h;182
COIGNIERES;87393272;Dimanche;2018;2018-10-14;N;N;Après 20h;34
VIROFLAY RIVE DROITE;87382887;Dimanche;2019;2019-03-17;L;L2;De 16h à 20h;475
ARGENTEUIL;87381848;JOB;2019;2019-03-14;J;J4;De 16h à 20h;2554
GISORS;87381244;Samedi;2016;2016-11-19;J;J6;De 16h à 20h;51
EPINAY SUR ORGE;87545228;Dimanche;2017;2017-04-23;C;C;Après 20h;139
COIGNIERES;87393272;JOB;2018;2018-10-16;N;N;Après 20h;53
ASNIERES SUR SEINE;87381137;Dimanche;2014;2014-05-18;L;L3;De 16h à 20h;997
ASNIERES SUR SEINE;87381137;Samedi;2019;2019-03-16;J;J4;De 16h à 20h;2062
LA FRETTE MONTIGNY;87381871;JOB;2018;2018-01-30;J;J6;De 6h à 10h;997
EPINAY SUR SEINE;87271148;Samedi;2017;2017-04-22;C;C;Avant 6h;75
COIGNIERES;87393272;JOB;2018;2018-10-16;N;N;De 16h à 20h;229
CLICHY LEVALLOIS;87381129;Samedi;2014;2014-05-17;L;L3;Après 20h;839
LE STADE;87381095;Dimanche;2019;2019-03-17;J;J4;Après 20h;142
LA VILLETERTRE;87381202;JOB;2018;2018-01-23;J;J6;De 10h à 16h;3
EPINAY SUR SEINE;87271148;Samedi;2017;2017-04-22;C;C;De 10h à 16h;1191
EPONE MEZIERES;87386763;JOB;2018;2018-10-16;N;N;De 6h à 10h;257
HOUILLES CARRIERES SUR SEINE;87386409;JOB;2018;2018-03-27;L;L3;Avant 6h;39
LE STADE;87381095;Samedi;2019;2019-03-16;J;J4;Avant 6h;56
LA VILLETERTRE;87381202;JOB;2018;2018-01-23;J;J6;De 6h à 10h;10
ERMONT EAUBONNE;87276055;JOB;2017;2017-04-25;C;C;De 10h à 16h;1978
FONTENAY LE FLEURY;87393405;Samedi;2018;2018-10-20;N;N;De 6h à 10h;368
PARIS SAINT-LAZARE;87384008;JOB;2018;2018-03-27;L;L3;De 10h à 16h;4644
PARIS SAINT-LAZARE;87384008;JOB;2019;2019-03-14;J;J4;Après 20h;6407
MEULAN HARDRICOURT;87381830;Samedi;2016;2016-11-19;J;J6;De 10h à 16h;218
ERMONT EAUBONNE;87276055;Samedi;2017;2017-04-22;C;C;Après 20h;619
GARANCIERES LA QUEUE;87393439;Dimanche;2018;2018-10-14;N;N;Après 20h;18
PARIS SAINT-LAZARE;87384008;JOB;2018;2018-03-27;L;L3;De 16h à 20h;13995
AUBERGENVILLE ELISABETHVILLE;87386730;Samedi;2016;2016-11-19;J;J5;De 16h à 20h;279
SANTEUIL LE PERCHAY;87381186;JOB;2018;2018-01-23;J;J6;Avant 6h;1
ETRECHY;87545145;JOB;2017;2017-04-25;C;C;De 16h à 20h;184
LA VERRIERE;87393256;JOB;2018;2018-10-16;N;N;De 10h à 16h;818
SARTROUVILLE;87386417;JOB;2018;2018-03-27;L;L3;Après 20h;202
LES CLAIRIERES DE VERNEUIL;87386664;JOB;2016;2016-11-22;J;J5;De 6h à 10h;469
SANTEUIL LE PERCHAY;87381186;Samedi;2016;2016-11-19;J;J6;De 6h à 10h;2
FRANCONVILLE LE PLESSIS BOUCHARD;87276071;JOB;2017;2017-04-25;C;C;De 6h à 10h;3974
LES ESSARTS LE ROI;87393280;Samedi;2018;2018-10-20;N;N;Avant 6h;7
SARTROUVILLE;87386417;JOB;2018;2018-03-27;L;L3;De 6h à 10h;1954
LES MUREAUX;87386680;Dimanche;2016;2016-11-20;J;J5;De 16h à 20h;722
THUN LE PARADIS;87381822;Samedi;2016;2016-11-19;J;J6;De 16h à 20h;52
GENNEVILLIERS;87271205;JOB;2017;2017-04-25;C;C;De 10h à 16h;673
MAULE;87381723;Dimanche;2018;2018-10-14;N;N;De 6h à 10h;13
BEYNES;87393363;JOB;2018;2018-10-16;N;N;Après 20h;9
POISSY;87386573;JOB;2016;2016-11-22;J;J5;De 6h à 10h;4420
TRIEL SUR SEINE;87381806;Dimanche;2016;2016-11-20;J;J6;De 6h à 10h;42
GRAVIGNY BALIZY;87393645;Dimanche;2017;2017-04-23;C;C;Avant 6h;4
ORGERUS BEHOUST;87393447;JOB;2018;2018-10-16;N;N;Après 20h;6
CHAVILLE RIVE GAUCHE;87393207;Dimanche;2018;2018-10-14;N;N;De 16h à 20h;364
CHANTELOUP LES VIGNES;87381475;Samedi;2016;2016-11-19;J;J6;De 10h à 16h;388
US;87381178;JOB;2018;2018-01-23;J;J6;De 16h à 20h;11
IVRY SUR SEINE;87545301;JOB;2017;2017-04-25;C;C;Avant 6h;205
PLAISIR GRIGNON;87393421;Dimanche;2018;2018-10-14;N;N;De 10h à 16h;835
LA VERRIERE;87393256;Dimanche;2018;2018-10-14;N;N;Avant 6h;26
CHARS;87381194;JOB;2018;2018-01-23;J;J6;Avant 6h;4
VAL D'ARGENTEUIL;87381798;Samedi;2016;2016-11-19;J;J6;De 10h à 16h;2952
JAVEL;87393066;Dimanche;2017;2017-04-23;C;C;Après 20h;218
PLAISIR GRIGNON;87393421;Dimanche;2018;2018-10-14;N;N;De 6h à 10h;269
MARCHEZAIS BROUE;87393470;Dimanche;2018;2018-10-14;N;N;De 6h à 10h;4
CHARS;87381194;Samedi;2016;2016-11-19;J;J6;Après 20h;0
AULNAY SOUS BOIS;87271411;JOB;2019;2019-03-14;K;K;Avant 6h;146
JAVEL;87393066;Samedi;2017;2017-04-22;C;C;Après 20h;492
PLAISIR GRIGNON;87393421;JOB;2018;2018-10-16;N;N;Avant 6h;55
MEUDON;87393108;Samedi;2018;2018-10-20;N;N;Après 20h;172
CONFLANS FIN D'OISE;87381459;JOB;2018;2018-01-23;J;J6;De 16h à 20h;1221
AULNAY SOUS BOIS;87271411;Samedi;2019;2019-03-16;K;K;De 10h à 16h;151
JOUY EN JOSAS;87393512;JOB;2017;2017-04-25;C;C;Avant 6h;4
PLAISIR GRIGNON;87393421;JOB;2018;2018-10-16;N;N;De 10h à 16h;797
NEZEL AULNAY;87381731;JOB;2018;2018-10-16;N;N;De 6h à 10h;92
CONFLANS SAINTE-HONORINE;87381897;JOB;2018;2018-01-23;J;J6;Après 20h;238
COMPANS;87272047;Dimanche;2019;2019-03-17;K;K;De 6h à 10h;4
LES SAULES;87546226;Dimanche;2017;2017-04-23;C;C;Après 20h;110
SAINT-CYR;87393223;JOB;2018;2018-10-18;N;N;De 16h à 20h;561
ORGERUS BEHOUST;87393447;JOB;2018;2018-10-16;N;N;De 10h à 16h;49
CONFLANS SAINTE-HONORINE;87381897;Samedi;2016;2016-11-19;J;J6;De 6h à 10h;781
COMPANS;87272047;JOB;2019;2019-03-14;K;K;Après 20h;1
LES SAULES;87546226;Dimanche;2017;2017-04-23;C;C;De 16h à 20h;256
SAINT-QUENTIN EN YVELINES;87393843;Dimanche;2018;2018-10-14;N;N;De 6h à 10h;278
ORGERUS BEHOUST;87393447;Samedi;2018;2018-10-20;N;N;Après 20h;5
CORMEILLES EN PARISIS;87381863;JOB;2018;2018-01-23;J;J6;De 10h à 16h;1395
DAMMARTIN JUILLY SAINT-MARD;87271536;JOB;2019;2019-03-14;K;K;Après 20h;11
LES SAULES;87546226;JOB;2017;2017-04-25;C;C;Avant 6h;111
SAINT-QUENTIN EN YVELINES;87393843;Samedi;2018;2018-10-20;N;N;Après 20h;550
PARIS MONTPARNASSE;87391003;JOB;2018;2018-10-18;N;N;De 16h à 20h;20657
ERAGNY NEUVILLE;87381418;Samedi;2016;2016-11-19;J;J6;Avant 6h;15
SAINT-GERMAIN EN LAYE BEL AIR FOURQUEUX;87366922;Dimanche;2016;2016-03-13;L;GCO;Après 20h;7
MASSY PALAISEAU;87393579;Samedi;2017;2017-04-22;C;C;De 10h à 16h;1212
VERSAILLES CHANTIERS;87393009;Dimanche;2018;2018-10-14;N;N;Après 20h;1141
RAMBOUILLET;87393314;Dimanche;2018;2018-10-14;N;N;De 16h à 20h;446
HERBLAY;87381889;JOB;2018;2018-01-30;J;J6;De 16h à 20h;127
ASNIERES SUR SEINE;87381137;Dimanche;2019;2019-03-17;L;L2;De 16h à 20h;918
MASSY VERRIERES;87383281;Dimanche;2017;2017-04-23;C;C;De 16h à 20h;49
VILLEPREUX LES CLAYES;87393413;JOB;2018;2018-10-16;N;N;Après 20h;65
RAMBOUILLET;87393314;JOB;2018;2018-10-16;N;N;Après 20h;55
ISSOU PORCHEVILLE;87381574;Samedi;2016;2016-11-19;J;J6;Après 20h;5
ASNIERES SUR SEINE;87381137;JOB;2019;2019-03-14;L;L2;De 10h à 16h;1520
MONDESIR;87332932;JOB;2017;2017-04-25;C;C;Avant 6h;0
VILLIERS NEAUPHLE PONTCHARTRAIN;87393884;Dimanche;2018;2018-10-14;N;N;De 16h à 20h;168
VANVES MALAKOFF;87391532;JOB;2018;2018-10-16;N;N;De 10h à 16h;438
MANTES STATION;87381590;Samedi;2016;2016-11-19;J;J6;Après 20h;18
ASNIERES SUR SEINE;87381137;JOB;2019;2019-03-14;L;L2;De 6h à 10h;5308
MONNERVILLE CENTRE;87332940;Samedi;2017;2017-04-22;C;C;De 16h à 20h;0
CHATEAU THIERRY;87116582;Samedi;2019;2019-05-11;P;P;De 10h à 16h;404
VILLEPREUX LES CLAYES;87393413;JOB;2018;2018-10-16;N;N;Avant 6h;64
MEULAN HARDRICOURT;87381830;Dimanche;2016;2016-11-20;J;J6;De 10h à 16h;211
ASNIERES SUR SEINE;87381137;Samedi;2019;2019-03-16;L;L2;Avant 6h;35
MUSEE D'ORSAY;87547307;Dimanche;2017;2017-04-23;C;C;Avant 6h;25
CHATEAU THIERRY;87116582;Samedi;2019;2019-05-11;P;P;De 16h à 20h;160
VILLEPREUX LES CLAYES;87393413;Samedi;2018;2018-10-20;N;N;Après 20h;151
PONTOISE;87276139;Dimanche;2016;2016-11-20;J;J6;De 10h à 16h;423
ASNIERES SUR SEINE;87381137;Samedi;2019;2019-03-16;L;L2;De 16h à 20h;1024
NEUILLY PORTE MAILLOT;87381020;Dimanche;2017;2017-04-23;C;C;De 6h à 10h;263
CHAUFFRY;87116350;Samedi;2019;2019-05-11;P;P;De 10h à 16h;6
VILLIERS NEAUPHLE PONTCHARTRAIN;87393884;JOB;2018;2018-10-16;N;N;De 6h à 10h;961
SAINT-OUEN L'AUMONE QUARTIER DE L'EGLISE;87381426;Dimanche;2016;2016-11-20;J;J6;De 6h à 10h;49
BOUGIVAL;87382440;Dimanche;2019;2019-03-17;L;L2;De 10h à 16h;192
NEUILLY PORTE MAILLOT;87381020;JOB;2017;2017-04-25;C;C;De 10h à 16h;1593
CHELLES GOURNAY;87116111;Samedi;2019;2019-03-15;P;P;Après 20h;647
VILLIERS NEAUPHLE PONTCHARTRAIN;87393884;Samedi;2018;2018-10-20;N;N;De 6h à 10h;83
TRIE CHATEAU;87381236;Samedi;2016;2016-11-19;J;J6;De 10h à 16h;5
L'ETANG LA VILLE;87382473;Dimanche;2019;2019-03-17;L;L2;Avant 6h;2
ORLY VILLE;87546200;Dimanche;2017;2017-04-23;C;C;De 10h à 16h;595
COULOMMIERS;87116301;Dimanche;2019;2019-05-12;P;P;Après 20h;8
CHATEAU THIERRY;87116582;JOB;2019;2019-05-14;P;P;De 16h à 20h;125
TRIE CHATEAU;87381236;Samedi;2016;2016-11-19;J;J6;De 16h à 20h;9
LOUVECIENNES;87382457;Dimanche;2019;2019-03-17;L;L2;De 10h à 16h;236
PARIS AUSTERLITZ;87547026;JOB;2017;2017-04-25;C;C;Avant 6h;108
COULOMMIERS;87116301;JOB;2019;2019-03-13;P;P;De 6h à 10h;1375
CROUY SUR OURCQ;87116640;Dimanche;2019;2019-05-12;P;P;De 10h à 16h;17
VAUX SUR SEINE;87381814;Dimanche;2016;2016-11-20;J;J6;De 10h à 16h;96
MONTREUIL;87382879;Dimanche;2019;2019-03-17;L;L2;Après 20h;100
PEREIRE LEVALLOIS;87381012;Samedi;2017;2017-04-22;C;C;Après 20h;468
COULOMMIERS;87116301;Samedi;2019;2019-03-15;P;P;De 16h à 20h;289
CROUY SUR OURCQ;87116640;JOB;2019;2019-05-14;P;P;De 10h à 16h;69
COMPANS;87272047;JOB;2019;2019-03-14;K;K;De 10h à 16h;9
MONTREUIL;87382879;Samedi;2019;2019-03-16;L;L2;Avant 6h;20
PEREIRE LEVALLOIS;87381012;Samedi;2017;2017-04-22;C;C;De 10h à 16h;1155
CRECY LA CHAPELLE;87116772;Dimanche;2019;2019-05-12;P;P;Après 20h;7
ESBLY;87116327;JOB;2019;2019-03-13;P;P;Avant 6h;144
CREPY EN VALOIS;87271593;Samedi;2019;2019-03-16;K;K;De 10h à 16h;115
PARIS SAINT-LAZARE;87384008;Dimanche;2019;2019-03-17;L;L2;Après 20h;3686
PETIT JOUY LES LOGES;87393504;Samedi;2017;2017-04-22;C;C;De 10h à 16h;46
GUERARD LA CELLE SUR MORIN;87116269;Samedi;2019;2019-03-15;P;P;De 6h à 10h;13
ESBLY;87116327;Samedi;2019;2019-05-11;P;P;De 16h à 20h;88
MITRY CLAYE;87271528;JOB;2019;2019-03-14;K;K;Après 20h;30
PONT CARDINET;87381111;Dimanche;2019;2019-03-17;L;L2;Avant 6h;10
PIERRELAYE;87276097;Samedi;2017;2017-04-22;C;C;Après 20h;34
JOUY SUR MORIN CHAMPGOULIN;87430918;Samedi;2019;2019-05-11;P;P;De 6h à 10h;0
FAREMOUTIERS POMMEUSE;87116277;JOB;2019;2019-03-13;P;P;De 6h à 10h;309
ORMOY VILLERS;87271585;Dimanche;2019;2019-03-17;K;K;De 10h à 16h;0
PONT CARDINET;87381111;JOB;2019;2019-03-14;L;L2;Avant 6h;21
PLACE DU GENERAL LECLERC;87221111;Samedi;2017;2017-04-22;C;C;De 16h à 20h;2
JOUY SUR MORIN EUSTACHE;87430900;JOB;2019;2019-05-14;P;P;Après 20h;0
JOUY SUR MORIN CHAMPGOULIN;87430918;Samedi;2019;2019-05-11;P;P;De 16h à 20h;0
ORMOY VILLERS;87271585;Samedi;2019;2019-03-16;K;K;De 16h à 20h;3
PONT CARDINET;87381111;JOB;2019;2019-03-14;L;L2;De 6h à 10h;2778
PONT CARDINET;87381111;Dimanche;2017;2017-04-23;C;C;De 10h à 16h;6
LA FERTE GAUCHER;87116392;Dimanche;2019;2019-05-12;P;P;De 10h à 16h;0
JOUY SUR MORIN EUSTACHE;87430900;JOB;2019;2019-05-14;P;P;De 16h à 20h;2
SAINT-GERMAIN EN LAYE BEL AIR FOURQUEUX;87366922;Samedi;2016;2016-03-12;L;GCO;De 6h à 10h;35
PONT CARDINET;87381111;Samedi;2019;2019-03-16;L;L2;Après 20h;502
PONT DE L'ALMA;87393041;JOB;2017;2017-04-25;C;C;Avant 6h;19
LA FERTE MILON;87116673;JOB;2019;2019-05-14;P;P;De 10h à 16h;49
LA FERTE GAUCHER CENTRE;87430819;Dimanche;2019;2019-05-12;P;P;De 10h à 16h;7
SAINT-NOM LA BRETECHE FORET DE MARLY;87382481;Dimanche;2016;2016-03-13;L;GCO;Après 20h;54
SAINT-CLOUD;87382358;Dimanche;2019;2019-03-17;L;L2;De 6h à 10h;385
PORCHEFONTAINE;87393165;Samedi;2017;2017-04-22;C;C;De 10h à 16h;394
LA FERTE SOUS JOUARRE;87116517;JOB;2019;2019-05-14;P;P;De 10h à 16h;478
LA FERTE GAUCHER CENTRE;87430819;JOB;2019;2019-05-14;P;P;De 16h à 20h;10
CHAVILLE RIVE DROITE;87382333;Samedi;2019;2019-03-16;L;L2;De 10h à 16h;830
SAINT-CLOUD;87382358;JOB;2019;2019-03-14;L;L2;Après 20h;829
PORTE D'ASNIERES;87222222;Dimanche;2017;2017-04-23;C;C;Après 20h;0
LAGNY THORIGNY;87116319;Samedi;2019;2019-03-15;P;P;De 6h à 10h;844
LA FERTE MILON;87116673;JOB;2019;2019-05-14;P;P;De 16h à 20h;17
CHAVILLE RIVE DROITE;87382333;Samedi;2019;2019-03-16;L;L2;De 6h à 10h;292
SAINT-NOM LA BRETECHE FORET DE MARLY;87382481;Samedi;2019;2019-03-16;L;L2;Avant 6h;10
SAINT-CHERON;87545509;Dimanche;2017;2017-04-23;C;C;De 16h à 20h;128
LONGUEVILLE;87116137;Samedi;2019;2019-05-11;P;P;De 6h à 10h;122
LAGNY THORIGNY;87116319;JOB;2019;2019-03-13;P;P;De 10h à 16h;1433
COURBEVOIE;87382200;JOB;2019;2019-03-14;L;L2;Avant 6h;59
SURESNES MONT VALERIEN;87382374;Dimanche;2019;2019-03-17;L;L2;Avant 6h;9
SAINT-CHERON;87545509;JOB;2017;2017-04-25;C;C;Avant 6h;25
MAREUIL SUR OURCQ;87116665;Dimanche;2019;2019-05-12;P;P;Après 20h;4
LONGUEVILLE;87116137;Dimanche;2019;2019-05-12;P;P;Après 20h;59
L'ETANG LA VILLE;87382473;Samedi;2019;2019-03-16;L;L2;De 16h à 20h;122
SURESNES MONT VALERIEN;87382374;Dimanche;2019;2019-03-17;L;L2;De 10h à 16h;474
SAINT-CYR;87393223;Dimanche;2017;2017-04-23;C;C;De 6h à 10h;54
MEAUX;87116103;Dimanche;2019;2019-03-16;P;P;De 10h à 16h;1297
LONGUEVILLE;87116137;Samedi;2019;2019-05-11;P;P;De 16h à 20h;111
MARLY LE ROI;87382465;JOB;2019;2019-03-14;L;L2;De 10h à 16h;790
VERSAILLES RIVE DROITE;87382861;JOB;2019;2019-03-14;L;L2;De 16h à 20h;2751
SAINT-MARTIN D'ETAMPES;87545350;Samedi;2017;2017-04-22;C;C;De 16h à 20h;70
MEAUX;87116103;Samedi;2019;2019-05-11;P;P;De 16h à 20h;1151
MAREUIL SUR OURCQ;87116665;Dimanche;2019;2019-05-12;P;P;De 16h à 20h;29
PUTEAUX;87382382;Dimanche;2019;2019-03-17;L;L2;Avant 6h;22
VERSAILLES RIVE DROITE;87382861;Samedi;2019;2019-03-16;L;L2;Avant 6h;41
SAINT-MICHEL NOTRE DAME;87547315;Dimanche;2017;2017-04-23;C;C;De 16h à 20h;7730
MORTCERF;87116244;Dimanche;2019;2019-03-16;P;P;De 6h à 10h;13
MAREUIL SUR OURCQ;87116665;Samedi;2019;2019-05-11;P;P;Avant 6h;3
PUTEAUX;87382382;Samedi;2019;2019-03-16;L;L2;Après 20h;419
ACHERES VILLE;87381657;JOB;2018;2018-03-27;L;L3;De 10h à 16h;139
SAINT-MICHEL NOTRE DAME;87547315;JOB;2017;2017-04-25;C;C;Après 20h;5030
MOUROUX;87116285;Dimanche;2019;2019-03-16;P;P;Après 20h;4
MEAUX;87116103;Dimanche;2019;2019-05-12;P;P;De 16h à 20h;1377
SAINT-CLOUD;87382358;JOB;2019;2019-03-14;L;L2;Avant 6h;38
ASNIERES SUR SEINE;87381137;Dimanche;2014;2014-05-18;L;L3;De 6h à 10h;378
SAINT-OUEN L'AUMONE;87276105;Samedi;2017;2017-04-22;C;C;De 6h à 10h;120
NANTEUIL SAACY;87116558;JOB;2019;2019-05-14;P;P;Après 20h;13
MEAUX;87116103;Samedi;2019;2019-05-11;P;P;Avant 6h;79
SAINT-NOM LA BRETECHE FORET DE MARLY;87382481;Dimanche;2019;2019-03-17;L;L2;Avant 6h;11
BECON LES BRUYERES;87382002;Samedi;2014;2014-05-17;L;L3;De 10h à 16h;1927
SAINT-QUENTIN EN YVELINES;87393843;Samedi;2017;2017-04-22;C;C;Après 20h;297
