TYPE;STATUT;ADRESSE;ARRONDISSEMENT;HORAIRE;ACCES_PMR;RELAIS_BEBE;URL_FICHE_EQUIPEMENT;geo_shape;geo_point_2d;gestionnaire;source;complement_adresse
TOILETTES;;JARDIN MEDIEVAL DU MUSEE DE CLUNY;75005;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/square-paul-painleve-2444;"{""type"": ""MultiPoint"", ""coordinates"": [[2.344087165266142, 48.85081103124964]]}";48.8508110312,2.34408716527;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE DE LA BUTTE DU CHAPEAU ROUGE;75019;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/parc-de-la-butte-du-chapeau-rouge-1811;"{""type"": ""MultiPoint"", ""coordinates"": [[2.398780849590684, 48.88101651958862]]}";48.8810165196,2.39878084959;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;face au 12 RUE DE BABYLONE;;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.325180137951544, 48.851626831079074]]}";48.8516268311,2.32518013795;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE NICOLE DE HAUTECLOCQUE;75015;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/square-nicole-de-hauteclocque-2558;"{""type"": ""MultiPoint"", ""coordinates"": [[2.293571433539884, 48.85258139102268]]}";48.852581391,2.29357143354;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE DE LA RUE RENE BINET;75018;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/jardin-rene-binet-2685;"{""type"": ""MultiPoint"", ""coordinates"": [[2.338233278110479, 48.899535275674594]]}";48.8995352757,2.33823327811;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;16  AVENUE DU PARC DES PRINCES;75016;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.254610908740306, 48.84122995590826]]}";48.8412299559,2.25461090874;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;face au 57 QUAI DE LA SEINE;75019;6 h - 1 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.375836531761866, 48.887235115112404]]}";48.8872351151,2.37583653176;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;RUE CUVIER;;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.360394697155951, 48.84439660262885]]}";48.8443966026,2.36039469716;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;85  BOULEVARD RASPAIL;;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.327969092306715, 48.84768309080963]]}";48.8476830908,2.32796909231;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;46  AVENUE D ITALIE;75013;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.35653249550023, 48.828056558518995]]}";48.8280565585,2.3565324955;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;AVENUE DU MAINE;75014;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.325309655442211, 48.83226021863131]]}";48.8322602186,2.32530965544;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;2  RUE JACQUES KELLNER;75017;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.328040763341667, 48.89583555740396]]}";48.8958355574,2.32804076334;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;133  BOULEVARD DE CHARONNE;75011;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.392451361323424, 48.85749370656371]]}";48.8574937066,2.39245136132;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;4  RUE MARTIN BERNARD;75013;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.351328775975912, 48.8268991020181]]}";48.826899102,2.35132877598;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;2  BOULEVARD JOURDAN;75014;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.34433502420897, 48.81898671945179]]}";48.8189867195,2.34433502421;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;RUE DES MARINIERS;75014;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.311198111631177, 48.82760820526359]]}";48.8276082053,2.31119811163;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE FLORENCE BLUMENTHAL;75013;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/square-florence-blumenthal-2523;"{""type"": ""MultiPoint"", ""coordinates"": [[2.367317874534179, 48.82749838275663]]}";48.8274983828,2.36731787453;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;JARDIN BREGUET;75011;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/jardin-breguet-19383;"{""type"": ""MultiPoint"", ""coordinates"": [[2.375110745926088, 48.85815541945394]]}";48.8581554195,2.37511074593;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;JARDIN DE REUILLY - PAUL PERNIN;75012;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/jardin-de-reuilly-paul-pernin-2573;"{""type"": ""MultiPoint"", ""coordinates"": [[2.388283524133826, 48.84285653768209]]}";48.8428565377,2.38828352413;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;JARDIN DE L'HOSPICE DEBROUSSE;75020;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/jardin-de-l-hospice-debrousse-16194;"{""type"": ""MultiPoint"", ""coordinates"": [[2.406993138173421, 48.862359830386104]]}";48.8623598304,2.40699313817;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;JARDIN DES GRANDS MOULINS - ABBE PIERRE - JARDIN CENTRAL;75013;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/jardins-abbe-pierre-grands-moulins-5044;"{""type"": ""MultiPoint"", ""coordinates"": [[2.379618715998577, 48.82961671975898]]}";48.8296167198,2.379618716;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;JARDIN DE LA DALLE FOUGERE;75020;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/square-leon-frapie-2722;"{""type"": ""MultiPoint"", ""coordinates"": [[2.412431784164808, 48.87218012240723]]}";48.8721801224,2.41243178416;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
WC PUBLICS PERMANENTS;;Parc Rives de Seine;75001;;Non;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.342722494673272, 48.85831632949923]]}";48.8583163295,2.34272249467;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;face au 51 PLACE ALBERT KAHN;75018;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.3460006044594532, 48.895774734607485]]}";48.8957747346,2.34600060446;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;17  AVENUE VICTORIA;;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.346535672660024, 48.857970439927115]]}";48.8579704399,2.34653567266;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;109  BOULEVARD DE SEBASTOPOL;;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.352726650613073, 48.86681987649092]]}";48.8668198765,2.35272665061;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;11  PLACE DE LA BATAILLE DE STALINGRAD;75010;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.368742464268541, 48.88357327133696]]}";48.8835732713,2.36874246427;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE JULIETTE DODU;75010;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/square-juliette-dodu-2836;"{""type"": ""MultiPoint"", ""coordinates"": [[2.369380499264761, 48.875669096203]]}";48.8756690962,2.36938049926;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE TROUSSEAU;75012;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/square-trousseau-2576;"{""type"": ""MultiPoint"", ""coordinates"": [[2.376966221720433, 48.85002192132091]]}";48.8500219213,2.37696622172;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;199  AVENUE DU MAINE;75014;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.3263079060218033, 48.82961024511326]]}";48.8296102451,2.32630790602;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;face au 32 AVENUE NIEL;75017;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.295532524008157, 48.8814959992131]]}";48.8814959992,2.29553252401;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;117  RUE MONTMARTRE;;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.343235945649155, 48.86874906648296]]}";48.8687490665,2.34323594565;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;PLACE VAUBAN;;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.311319652738035, 48.853625040539285]]}";48.8536250405,2.31131965274;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;44  BOULEVARD VINCENT AURIOL;75013;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.368782607297407, 48.83523926554277]]}";48.8352392655,2.3687826073;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;46  RUE CHARLES MOUREU;75013;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.360778312327731, 48.829082146443014]]}";48.8290821464,2.36077831233;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;JARDIN SERGE GAINSBOURG;75019;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/jardin-serge-gainsbourg-6337;"{""type"": ""MultiPoint"", ""coordinates"": [[2.408116526394867, 48.87834464094732]]}";48.8783446409,2.40811652639;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;RUE DES FETES;75019;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.392553578299811, 48.87706838934992]]}";48.8770683893,2.3925535783;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;QUAI DE GESVRES;;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.349796463968451, 48.856486160078234]]}";48.8564861601,2.34979646397;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE MONSEIGNEUR MAILLET;75019;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/jardin-du-regard-de-la-lanterne-2677;"{""type"": ""MultiPoint"", ""coordinates"": [[2.393158382368525, 48.87669393559697]]}";48.8766939356,2.39315838237;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE CHARLES PEGUY;75012;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/square-charles-peguy-2575;"{""type"": ""MultiPoint"", ""coordinates"": [[2.406140565653542, 48.83953772127824]]}";48.8395377213,2.40614056565;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;JARDIN HENRI SAUVAGE;75018;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/jardin-henri-sauvage-ex-square-amiraux-boinod-2702;"{""type"": ""MultiPoint"", ""coordinates"": [[2.352388044903167, 48.89412216072536]]}";48.8941221607,2.3523880449;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;face au 170 RUE DE LOURMEL;75015;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.282556463784303, 48.839092109817905]]}";48.8390921098,2.28255646378;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;25  AVENUE DE LOWENDAL;75015;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.3035640343865422, 48.849184708415834]]}";48.8491847084,2.30356403439;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;72  AVENUE DE VILLIERS;75017;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.304206179918619, 48.884027564002565]]}";48.884027564,2.30420617992;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;RUE BOTZARIS;75019;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.384420443356067, 48.87938389016798]]}";48.8793838902,2.38442044336;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;RUE COQUILLIERE;;6 h - 1 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.342472298693266, 48.8635474009773]]}";48.863547401,2.34247229869;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE DE L'AVENUE BOUTROUX;75013;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/jardin-clara-zetkin-ex-square-boutroux-2517;"{""type"": ""MultiPoint"", ""coordinates"": [[2.375899565672565, 48.82166499053291]]}";48.8216649905,2.37589956567;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE SAINT-ELOI;75012;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/square-saint-eloi-2597;"{""type"": ""MultiPoint"", ""coordinates"": [[2.387662295775836, 48.84457582856606]]}";48.8445758286,2.38766229578;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;face au 57 BOULEVARD LEFEBVRE;75015;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.291834085756656, 48.830961567192446]]}";48.8309615672,2.29183408576;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;65  AVENUE EMILE ZOLA;75015;6 h - 1 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.284774819622887, 48.846550685068856]]}";48.8465506851,2.28477481962;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;face au 154 RUE ORDENER;75018;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.336892089522764, 48.89350244895165]]}";48.893502449,2.33689208952;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;100  AVENUE DE FLANDRE;75019;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.377243000431053, 48.89096040821487]]}";48.8909604082,2.37724300043;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;10 bis RUE DE MOUSSY;;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.35581305149286, 48.85783250805626]]}";48.8578325081,2.35581305149;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;88 ter BOULEVARD DE PORT ROYAL;;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.338731588164609, 48.83920071261067]]}";48.8392007126,2.33873158816;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;RUE DU FAUBOURG SAINT DENIS;75010;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.356251357404286, 48.875775391755184]]}";48.8757753918,2.3562513574;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;BOULEVARD DE DENAIN;75010;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.354189523068228, 48.879128874649425]]}";48.8791288746,2.35418952307;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;3  RUE DE MONTREUIL;75011;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.384037963215138, 48.850431570799614]]}";48.8504315708,2.38403796322;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;PARC KELLERMANN;75013;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/parc-kellermann-1794;"{""type"": ""MultiPoint"", ""coordinates"": [[2.354932920573897, 48.81857910392336]]}";48.8185791039,2.35493292057;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;PARC GEORGES BRASSENS;75015;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/parc-georges-brassens-1805;"{""type"": ""MultiPoint"", ""coordinates"": [[2.299950913999615, 48.83162153125085]]}";48.8316215313,2.299950914;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE DE LA ZAC DIDOT;75014;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/square-alberto-giacometti-2866;"{""type"": ""MultiPoint"", ""coordinates"": [[2.3198918719148782, 48.833775430556955]]}";48.8337754306,2.31989187191;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE RUES BELLEVILLE - TELEGRAPHE;75020;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/square-belleville-telegraphe-2724;"{""type"": ""MultiPoint"", ""coordinates"": [[2.399281254578799, 48.87498498901931]]}";48.874984989,2.39928125458;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;26  PLACE ETIENNE PERNET;75015;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.292137239974755, 48.84258937721881]]}";48.8425893772,2.29213723997;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;RUE DE L'EVANGILE;75018;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.361214699113301, 48.89149999854925]]}";48.8914999985,2.36121469911;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;face au 139 BOULEVARD SAINT MICHEL;;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.337484628388991, 48.84175443253953]]}";48.8417544325,2.33748462839;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;32  BOULEVARD DIDEROT;75012;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.376547762162363, 48.846112571054796]]}";48.8461125711,2.37654776216;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE DE LA TOUR SAINT-JACQUES;75004;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/square-de-la-tour-saint-jacques-33;"{""type"": ""MultiPoint"", ""coordinates"": [[2.349321271888649, 48.85778654782919]]}";48.8577865478,2.34932127189;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE ALAIN BASHUNG;75018;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/square-alain-bashung-15429;"{""type"": ""MultiPoint"", ""coordinates"": [[2.356093168659291, 48.88506257518371]]}";48.8850625752,2.35609316866;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;RUE DE L AVE MARIA;;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.359582804553574, 48.85321055139778]]}";48.8532105514,2.35958280455;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;79  BOULEVARD KELLERMANN;75013;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.347726932055576, 48.819969758397754]]}";48.8199697584,2.34772693206;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE SAMUEL ROUSSEAU;75007;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/square-samuel-rousseau-2467;"{""type"": ""MultiPoint"", ""coordinates"": [[2.319582882629932, 48.85917224498334]]}";48.859172245,2.31958288263;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;face au 6 RUE DESNOUETTES;75015;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.293417776948328, 48.83604524670522]]}";48.8360452467,2.29341777695;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;1  RUE SAINT BRUNO;75018;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.356270510591299, 48.88595754102246]]}";48.885957541,2.35627051059;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;8  RUE D ARCOLE;;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.349398891032556, 48.8540198901374]]}";48.8540198901,2.34939889103;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;face au 81 QUAI DE VALMY;75010;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.364073917787641, 48.87258118624698]]}";48.8725811862,2.36407391779;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;82  AVENUE DE LA REPUBLIQUE;75011;6 h - 1 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.37952312138287, 48.86424208661518]]}";48.8642420866,2.37952312138;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;26  BOULEVARD DE REUILLY;75012;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.392302587363353, 48.83916534421364]]}";48.8391653442,2.39230258736;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;21  RUE DE GERGOVIE;75014;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.314561721364447, 48.833925435692954]]}";48.8339254357,2.31456172136;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;7  AVENUE DE LA PORTE DES TERNES;75017;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.282970855516519, 48.88111759201828]]}";48.881117592,2.28297085552;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;138  RUE DES POISSONNIERS;75018;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.353016460359746, 48.89635962022954]]}";48.8963596202,2.35301646036;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;face au 34 BOULEVARD DE CLICHY;75018;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.3367738949822803, 48.88256734476811]]}";48.8825673448,2.33677389498;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;72  RUE DES AMANDIERS;75020;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.38977745051532, 48.86628405302379]]}";48.866284053,2.38977745052;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;AVENUE CHARLES FLOQUET;;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.295895903904689, 48.855104384442974]]}";48.8551043844,2.2958959039;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;3  RUE AMBROISE PARE;75010;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.353238345856508, 48.881814396150844]]}";48.8818143962,2.35323834586;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;36  AVENUE DAUMESNIL;75012;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.371083681974045, 48.849239292689276]]}";48.8492392927,2.37108368197;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;4  PLACE ABBE GEORGES HENOCQUE;75013;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.353095464368397, 48.82406568071868]]}";48.8240656807,2.35309546437;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;BOULEVARD GARIBALDI;75015;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.302072031091217, 48.8478417919066]]}";48.8478417919,2.30207203109;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;3  RUE DE LA GOUTTE D OR;75018;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.354863996144927, 48.885028142206096]]}";48.8850281422,2.35486399614;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;171  RUE DES PYRENEES;75020;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.40102151004381, 48.86001571292929]]}";48.8600157129,2.40102151004;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;32  AVENUE GEORGE V;;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.30122008119351, 48.868840348754716]]}";48.8688403488,2.30122008119;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;18  AVENUE JEAN AICARD;75011;6 h - 1 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.380958599624835, 48.86569698373071]]}";48.8656969837,2.38095859962;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
